unit,date_init,date_end,value_replace
Cahua ,"(2023,10,7,0,0)","(2023,10,8,0,0)",49.76202018
Cahua ,"(2023,10,8,0,0)","(2023,10,8,12,0)",49.76202018
Cahua ,"(2023,10,21,7,0)","(2023,10,21,17,0)",49.76202018
Cahua ,"(2023,10,22,7,0)","(2023,10,22,17,0)",49.76202018
Cahua ,"(2023,10,23,7,0)","(2023,10,23,17,0)",49.76202018
Cahua ,"(2023,12,2,7,0)","(2023,12,2,17,0)",49.76202018
Cahua ,"(2024,3,17,7,0)","(2024,3,17,17,0)",49.76202018
Cahua ,"(2024,6,16,8,0)","(2024,6,16,16,0)",49.76202018
Cheves,"(2024,1,5,8,0)","(2024,1,6,0,0)",100
Cheves,"(2024,1,6,0,0)","(2024,1,7,0,0)",100
Cheves,"(2024,1,7,0,0)","(2024,1,7,18,0)",100
Cheves,"(2024,2,15,0,0)","(2024,2,16,0,0)",100
Cheves,"(2024,2,16,0,0)","(2024,2,17,0,0)",100
Cheves,"(2024,2,17,0,0)","(2024,2,18,0,0)",100
Cheves,"(2024,2,18,0,0)","(2024,2,19,0,0)",100
Cheves,"(2024,2,19,0,0)","(2024,2,20,0,0)",100
Cheves,"(2024,2,20,0,0)","(2024,2,21,0,0)",100
Cheves,"(2024,4,5,8,0)","(2024,4,6,0,0)",100
Cheves,"(2024,4,6,0,0)","(2024,4,7,0,0)",100
Cheves,"(2024,4,7,0,0)","(2024,4,8,0,0)",100
Cheves,"(2024,4,8,0,0)","(2024,4,9,0,0)",100
Cheves,"(2024,4,9,0,0)","(2024,4,9,18,0)",100
Cheves,"(2024,4,16,8,0)","(2024,4,17,0,0)",100
Cheves,"(2024,4,17,0,0)","(2024,4,18,0,0)",100
Cheves,"(2024,4,18,0,0)","(2024,4,19,0,0)",100
Cheves,"(2024,4,19,0,0)","(2024,4,20,0,0)",100
Cheves,"(2024,4,20,0,0)","(2024,4,21,0,0)",100
Cheves,"(2024,4,21,0,0)","(2024,4,22,0,0)",100
Cheves,"(2024,4,22,0,0)","(2024,4,23,0,0)",100
Cheves,"(2024,4,23,0,0)","(2024,4,24,0,0)",100
Cheves,"(2024,4,24,0,0)","(2024,4,25,0,0)",100
Cheves,"(2024,4,25,0,0)","(2024,4,26,0,0)",100
Cheves,"(2024,4,26,0,0)","(2024,4,27,0,0)",100
Cheves,"(2024,4,27,0,0)","(2024,4,28,0,0)",100
Cheves,"(2024,4,28,0,0)","(2024,4,29,0,0)",100
Cheves,"(2024,4,29,0,0)","(2024,4,30,0,0)",100
Cheves,"(2024,4,30,0,0)","(2024,4,30,18,0)",100
Cheves,"(2024,5,1,8,0)","(2024,5,2,0,0)",100
Cheves,"(2024,5,2,0,0)","(2024,5,3,0,0)",100
Cheves,"(2024,5,3,0,0)","(2024,5,4,0,0)",100
Cheves,"(2024,5,4,0,0)","(2024,5,5,0,0)",100
Cheves,"(2024,5,5,0,0)","(2024,5,6,0,0)",100
Cheves,"(2024,5,6,0,0)","(2024,5,7,0,0)",100
Cheves,"(2024,5,7,0,0)","(2024,5,8,0,0)",100
Cheves,"(2024,5,8,0,0)","(2024,5,9,0,0)",100
Cheves,"(2024,5,9,0,0)","(2024,5,10,0,0)",100
Cheves,"(2024,5,10,0,0)","(2024,5,11,0,0)",100
Cheves,"(2024,5,11,0,0)","(2024,5,12,0,0)",100
Cheves,"(2024,5,12,0,0)","(2024,5,13,0,0)",100
Cheves,"(2024,5,13,0,0)","(2024,5,14,0,0)",100
Cheves,"(2024,5,14,0,0)","(2024,5,15,0,0)",100
Cheves,"(2024,5,15,0,0)","(2024,5,16,0,0)",100
Cheves,"(2024,5,16,0,0)","(2024,5,17,0,0)",100
Cheves,"(2024,5,17,0,0)","(2024,5,18,0,0)",100
Cheves,"(2024,5,18,0,0)","(2024,5,19,0,0)",100
Cheves,"(2024,5,19,0,0)","(2024,5,20,0,0)",100
Cheves,"(2024,5,20,0,0)","(2024,5,21,0,0)",100
Cheves,"(2024,5,21,0,0)","(2024,5,22,0,0)",100
Cheves,"(2024,5,22,0,0)","(2024,5,23,0,0)",100
Cheves,"(2024,5,23,0,0)","(2024,5,24,0,0)",100
Cheves,"(2024,5,24,0,0)","(2024,5,25,0,0)",100
Cheves,"(2024,5,25,0,0)","(2024,5,26,0,0)",100
Cheves,"(2024,5,26,0,0)","(2024,5,27,0,0)",100
Cheves,"(2024,5,27,0,0)","(2024,5,28,0,0)",100
Cheves,"(2024,5,28,0,0)","(2024,5,29,0,0)",100
Cheves,"(2024,5,29,0,0)","(2024,5,30,0,0)",100
Cheves,"(2024,5,30,0,0)","(2024,5,31,0,0)",100
Cheves,"(2024,5,31,0,0)","(2024,6,1,0,0)",100
Cheves,"(2024,6,1,0,0)","(2024,6,2,0,0)",100
Cheves,"(2024,6,1,8,0)","(2024,6,2,0,0)",100
Cheves,"(2024,6,2,0,0)","(2024,6,3,0,0)",100
Cheves,"(2024,6,2,0,0)","(2024,6,3,0,0)",100
Cheves,"(2024,6,3,0,0)","(2024,6,4,0,0)",100
Cheves,"(2024,6,3,0,0)","(2024,6,4,0,0)",100
Cheves,"(2024,6,4,0,0)","(2024,6,5,0,0)",100
Cheves,"(2024,6,4,0,0)","(2024,6,5,0,0)",100
Cheves,"(2024,6,5,0,0)","(2024,6,6,0,0)",100
Cheves,"(2024,6,5,0,0)","(2024,6,6,0,0)",100
Cheves,"(2024,6,6,0,0)","(2024,6,7,0,0)",100
Cheves,"(2024,6,6,0,0)","(2024,6,7,0,0)",100
Cheves,"(2024,6,7,0,0)","(2024,6,8,0,0)",100
Cheves,"(2024,6,7,0,0)","(2024,6,8,0,0)",100
Cheves,"(2024,6,8,0,0)","(2024,6,9,0,0)",100
Cheves,"(2024,6,8,0,0)","(2024,6,9,0,0)",100
Cheves,"(2024,6,9,0,0)","(2024,6,10,0,0)",100
Cheves,"(2024,6,9,0,0)","(2024,6,10,0,0)",100
Cheves,"(2024,6,10,0,0)","(2024,6,11,0,0)",100
Cheves,"(2024,6,10,0,0)","(2024,6,11,0,0)",100
Cheves,"(2024,6,11,0,0)","(2024,6,12,0,0)",100
Cheves,"(2024,6,11,0,0)","(2024,6,12,0,0)",100
Cheves,"(2024,6,12,0,0)","(2024,6,13,0,0)",100
Cheves,"(2024,6,12,0,0)","(2024,6,13,0,0)",100
Cheves,"(2024,6,13,0,0)","(2024,6,14,0,0)",100
Cheves,"(2024,6,13,0,0)","(2024,6,14,0,0)",100
Cheves,"(2024,6,14,0,0)","(2024,6,15,0,0)",100
Cheves,"(2024,6,14,0,0)","(2024,6,15,0,0)",100
Cheves,"(2024,6,15,0,0)","(2024,6,16,0,0)",100
Cheves,"(2024,6,15,0,0)","(2024,6,16,0,0)",100
Cheves,"(2024,6,16,0,0)","(2024,6,17,0,0)",100
Cheves,"(2024,6,16,0,0)","(2024,6,17,0,0)",100
Cheves,"(2024,6,17,0,0)","(2024,6,18,0,0)",100
Cheves,"(2024,6,17,0,0)","(2024,6,18,0,0)",100
Cheves,"(2024,6,18,0,0)","(2024,6,19,0,0)",100
Cheves,"(2024,6,18,0,0)","(2024,6,19,0,0)",100
Cheves,"(2024,6,19,0,0)","(2024,6,20,0,0)",100
Cheves,"(2024,6,19,0,0)","(2024,6,20,0,0)",100
Cheves,"(2024,6,20,0,0)","(2024,6,21,0,0)",100
Cheves,"(2024,6,20,0,0)","(2024,6,21,0,0)",100
Cheves,"(2024,6,21,0,0)","(2024,6,22,0,0)",100
Cheves,"(2024,6,21,0,0)","(2024,6,22,0,0)",100
Cheves,"(2024,6,22,0,0)","(2024,6,23,0,0)",100
Cheves,"(2024,6,22,0,0)","(2024,6,23,0,0)",100
Cheves,"(2024,6,23,0,0)","(2024,6,24,0,0)",100
Cheves,"(2024,6,23,0,0)","(2024,6,24,0,0)",100
Cheves,"(2024,6,24,0,0)","(2024,6,25,0,0)",100
Cheves,"(2024,6,24,0,0)","(2024,6,25,0,0)",100
Cheves,"(2024,6,25,0,0)","(2024,6,26,0,0)",100
Cheves,"(2024,6,25,0,0)","(2024,6,26,0,0)",100
Cheves,"(2024,6,26,0,0)","(2024,6,27,0,0)",100
Cheves,"(2024,6,26,0,0)","(2024,6,27,0,0)",100
Cheves,"(2024,6,27,0,0)","(2024,6,28,0,0)",100
Cheves,"(2024,6,27,0,0)","(2024,6,28,0,0)",100
Cheves,"(2024,6,28,0,0)","(2024,6,29,0,0)",100
Cheves,"(2024,6,28,0,0)","(2024,6,29,0,0)",100
Cheves,"(2024,6,29,0,0)","(2024,6,30,0,0)",100
Cheves,"(2024,6,29,0,0)","(2024,6,30,0,0)",100
Cheves,"(2024,6,30,0,0)","(2024,7,1,0,0)",100
Cheves,"(2024,6,30,0,0)","(2024,6,30,8,0)",100
Cheves,"(2023,11,10,8,0)","(2023,11,10,18,0)",49.95521142
Cheves,"(2024,1,5,8,0)","(2024,1,6,0,0)",49.95521142
Cheves,"(2024,1,6,0,0)","(2024,1,7,0,0)",49.95521142
Cheves,"(2024,1,7,0,0)","(2024,1,7,18,0)",49.95521142
Cheves,"(2024,2,15,8,0)","(2024,2,16,0,0)",49.95521142
Cheves,"(2024,2,16,0,0)","(2024,2,17,0,0)",49.95521142
Cheves,"(2024,2,17,0,0)","(2024,2,18,0,0)",49.95521142
Cheves,"(2024,2,18,0,0)","(2024,2,19,0,0)",49.95521142
Cheves,"(2024,2,19,0,0)","(2024,2,20,0,0)",49.95521142
Cheves,"(2024,2,20,0,0)","(2024,2,21,0,0)",49.95521142
Cheves,"(2024,4,5,8,0)","(2024,4,6,0,0)",49.95521142
Cheves,"(2024,4,6,0,0)","(2024,4,7,0,0)",49.95521142
Cheves,"(2024,4,6,10,0)","(2024,4,7,0,0)",49.95521142
Cheves,"(2024,4,6,10,0)","(2024,4,7,0,0)",49.95521142
Cheves,"(2024,4,7,0,0)","(2024,4,7,18,0)",49.95521142
Cheves,"(2024,4,7,0,0)","(2024,4,8,0,0)",49.95521142
Cheves,"(2024,4,7,0,0)","(2024,4,7,18,0)",49.95521142
Cheves,"(2024,4,8,0,0)","(2024,4,9,0,0)",49.95521142
Cheves,"(2024,4,9,0,0)","(2024,4,9,18,0)",49.95521142
Cheves,"(2024,6,13,8,0)","(2024,6,13,18,0)",49.95521142
Cheves,"(2023,11,11,8,0)","(2023,11,11,18,0)",50.04478858
Cheves,"(2024,1,5,8,0)","(2024,1,6,0,0)",50.04478858
Cheves,"(2024,1,6,0,0)","(2024,1,7,0,0)",50.04478858
Cheves,"(2024,1,7,0,0)","(2024,1,7,18,0)",50.04478858
Cheves,"(2024,2,10,8,0)","(2024,2,11,0,0)",50.04478858
Cheves,"(2024,2,11,0,0)","(2024,2,11,12,0)",50.04478858
Cheves,"(2024,2,15,0,0)","(2024,2,16,0,0)",50.04478858
Cheves,"(2024,2,16,0,0)","(2024,2,17,0,0)",50.04478858
Cheves,"(2024,2,17,0,0)","(2024,2,18,0,0)",50.04478858
Cheves,"(2024,2,18,0,0)","(2024,2,19,0,0)",50.04478858
Cheves,"(2024,2,19,0,0)","(2024,2,20,0,0)",50.04478858
Cheves,"(2024,2,20,0,0)","(2024,2,21,0,0)",50.04478858
Cheves,"(2024,4,5,8,0)","(2024,4,6,0,0)",50.04478858
Cheves,"(2024,4,6,0,0)","(2024,4,7,0,0)",50.04478858
Cheves,"(2024,4,6,10,0)","(2024,4,7,0,0)",50.04478858
Cheves,"(2024,4,6,10,0)","(2024,4,7,0,0)",50.04478858
Cheves,"(2024,4,7,0,0)","(2024,4,7,18,0)",50.04478858
Cheves,"(2024,4,7,0,0)","(2024,4,8,0,0)",50.04478858
Cheves,"(2024,4,7,0,0)","(2024,4,7,18,0)",50.04478858
Cheves,"(2024,4,8,0,0)","(2024,4,9,0,0)",50.04478858
Cheves,"(2024,4,9,0,0)","(2024,4,9,18,0)",50.04478858
Cheves,"(2024,6,14,8,0)","(2024,6,14,18,0)",50.04478858
GCiego ,"(2023,8,3,0,0)","(2023,8,4,0,0)",49.6031746
GCiego ,"(2023,8,3,8,0)","(2023,8,4,0,0)",49.6031746
GCiego ,"(2023,8,4,0,0)","(2023,8,5,0,0)",49.6031746
GCiego ,"(2023,8,4,0,0)","(2023,8,5,0,0)",49.6031746
GCiego ,"(2023,8,5,0,0)","(2023,8,6,0,0)",49.6031746
GCiego ,"(2023,8,5,0,0)","(2023,8,5,20,0)",49.6031746
GCiego ,"(2023,8,6,0,0)","(2023,8,7,0,0)",49.6031746
GCiego ,"(2023,8,7,0,0)","(2023,8,8,0,0)",49.6031746
GCiego ,"(2023,8,8,0,0)","(2023,8,9,0,0)",49.6031746
GCiego ,"(2023,9,7,0,0)","(2023,9,8,0,0)",49.6031746
GCiego ,"(2023,9,8,0,0)","(2023,9,9,0,0)",49.6031746
GCiego ,"(2023,9,9,0,0)","(2023,9,10,0,0)",49.6031746
GCiego ,"(2023,9,10,0,0)","(2023,9,11,0,0)",49.6031746
GCiego ,"(2023,9,11,0,0)","(2023,9,12,0,0)",49.6031746
GCiego ,"(2023,9,12,0,0)","(2023,9,13,0,0)",49.6031746
GCiego ,"(2023,9,13,0,0)","(2023,9,14,0,0)",49.6031746
GCiego ,"(2023,9,28,0,0)","(2023,9,29,0,0)",49.6031746
GCiego ,"(2023,9,29,0,0)","(2023,9,30,0,0)",49.6031746
GCiego ,"(2023,9,30,0,0)","(2023,10,1,0,0)",49.6031746
GCiego ,"(2023,10,1,0,0)","(2023,10,2,0,0)",49.6031746
GCiego ,"(2023,10,2,0,0)","(2023,10,3,0,0)",49.6031746
GCiego ,"(2023,10,3,0,0)","(2023,10,4,0,0)",49.6031746
GCiego ,"(2023,10,4,0,0)","(2023,10,5,0,0)",49.6031746
GCiego ,"(2024,4,2,7,0)","(2024,4,2,17,0)",49.6031746
GCiego ,"(2023,8,3,0,0)","(2023,8,4,0,0)",49.6031746
GCiego ,"(2023,8,4,0,0)","(2023,8,5,0,0)",49.6031746
GCiego ,"(2023,8,5,0,0)","(2023,8,6,0,0)",49.6031746
GCiego ,"(2023,8,6,0,0)","(2023,8,7,0,0)",49.6031746
GCiego ,"(2023,8,7,0,0)","(2023,8,8,0,0)",49.6031746
GCiego ,"(2023,8,8,0,0)","(2023,8,9,0,0)",49.6031746
GCiego ,"(2023,9,7,0,0)","(2023,9,8,0,0)",49.6031746
GCiego ,"(2023,9,7,8,0)","(2023,9,8,0,0)",49.6031746
GCiego ,"(2023,9,8,0,0)","(2023,9,9,0,0)",49.6031746
GCiego ,"(2023,9,8,0,0)","(2023,9,9,0,0)",49.6031746
GCiego ,"(2023,9,9,0,0)","(2023,9,10,0,0)",49.6031746
GCiego ,"(2023,9,9,0,0)","(2023,9,9,20,0)",49.6031746
GCiego ,"(2023,9,10,0,0)","(2023,9,11,0,0)",49.6031746
GCiego ,"(2023,9,11,0,0)","(2023,9,12,0,0)",49.6031746
GCiego ,"(2023,9,12,0,0)","(2023,9,13,0,0)",49.6031746
GCiego ,"(2023,9,13,0,0)","(2023,9,14,0,0)",49.6031746
GCiego ,"(2023,9,28,0,0)","(2023,9,29,0,0)",49.6031746
GCiego ,"(2023,9,29,0,0)","(2023,9,30,0,0)",49.6031746
GCiego ,"(2023,9,30,0,0)","(2023,10,1,0,0)",49.6031746
GCiego ,"(2023,10,1,0,0)","(2023,10,2,0,0)",49.6031746
GCiego ,"(2023,10,2,0,0)","(2023,10,3,0,0)",49.6031746
GCiego ,"(2023,10,3,0,0)","(2023,10,4,0,0)",49.6031746
GCiego ,"(2023,10,4,0,0)","(2023,10,5,0,0)",49.6031746
GCiego ,"(2024,4,2,7,0)","(2024,4,2,17,0)",49.6031746
Huayllacho,"(2023,12,9,7,0)","(2023,12,10,0,0)",100
Huayllacho,"(2023,12,10,0,0)","(2023,12,10,17,0)",100
Huayllacho,"(2024,5,20,7,0)","(2024,5,20,17,0)",100
Malpaso,"(2023,10,1,3,0)","(2023,10,1,13,0)",100
Malpaso,"(2023,10,2,3,0)","(2023,10,2,13,0)",100
Malpaso,"(2023,10,3,3,0)","(2023,10,3,13,0)",100
Malpaso,"(2023,10,4,3,0)","(2023,10,4,13,0)",100
Malpaso,"(2023,10,5,3,0)","(2023,10,5,13,0)",100
Malpaso,"(2023,10,6,3,0)","(2023,10,6,13,0)",100
Malpaso,"(2023,10,7,3,0)","(2023,10,7,13,0)",100
Malpaso,"(2023,10,8,3,0)","(2023,10,8,13,0)",100
Malpaso,"(2023,10,9,3,0)","(2023,10,9,13,0)",100
Malpaso,"(2023,10,10,3,0)","(2023,10,10,13,0)",100
Malpaso,"(2023,10,11,3,0)","(2023,10,11,13,0)",100
Malpaso,"(2023,10,12,3,0)","(2023,10,12,13,0)",100
Malpaso,"(2023,10,13,3,0)","(2023,10,13,13,0)",100
Malpaso,"(2023,10,14,3,0)","(2023,10,14,13,0)",100
Malpaso,"(2023,10,15,3,0)","(2023,10,15,13,0)",100
Malpaso,"(2023,10,16,3,0)","(2023,10,16,13,0)",100
Malpaso,"(2023,10,17,3,0)","(2023,10,17,13,0)",100
Malpaso,"(2023,10,18,3,0)","(2023,10,18,13,0)",100
Malpaso,"(2023,10,19,3,0)","(2023,10,19,13,0)",100
Malpaso,"(2023,10,20,3,0)","(2023,10,20,13,0)",100
Malpaso,"(2023,10,21,3,0)","(2023,10,21,13,0)",100
Malpaso,"(2023,10,22,3,0)","(2023,10,22,13,0)",100
Malpaso,"(2023,10,23,3,0)","(2023,10,23,13,0)",100
Malpaso,"(2023,10,24,3,0)","(2023,10,24,13,0)",100
Malpaso,"(2023,10,25,3,0)","(2023,10,25,13,0)",100
Malpaso,"(2023,10,26,3,0)","(2023,10,26,13,0)",100
Malpaso,"(2023,10,27,3,0)","(2023,10,27,13,0)",100
Malpaso,"(2023,10,28,3,0)","(2023,10,28,13,0)",100
Malpaso,"(2023,10,29,3,0)","(2023,10,29,13,0)",100
Malpaso,"(2023,10,30,3,0)","(2023,10,30,13,0)",100
Malpaso,"(2024,1,12,8,0)","(2024,1,12,16,0)",25.55523448
Malpaso,"(2023,8,6,8,0)","(2023,8,7,0,0)",25.55523448
Malpaso,"(2023,8,7,0,0)","(2023,8,8,0,0)",25.55523448
Malpaso,"(2023,8,8,0,0)","(2023,8,8,18,0)",25.55523448
Malpaso,"(2024,1,13,8,0)","(2024,1,13,16,0)",25.55523448
Malpaso,"(2024,6,1,8,0)","(2024,6,2,0,0)",25.55523448
Malpaso,"(2024,6,2,0,0)","(2024,6,3,0,0)",25.55523448
Malpaso,"(2024,6,3,0,0)","(2024,6,4,0,0)",25.55523448
Malpaso,"(2024,6,4,0,0)","(2024,6,5,0,0)",25.55523448
Malpaso,"(2024,6,5,0,0)","(2024,6,6,0,0)",25.55523448
Malpaso,"(2024,6,6,0,0)","(2024,6,7,0,0)",25.55523448
Malpaso,"(2024,6,7,0,0)","(2024,6,8,0,0)",25.55523448
Malpaso,"(2024,6,8,0,0)","(2024,6,9,0,0)",25.55523448
Malpaso,"(2024,6,9,0,0)","(2024,6,10,0,0)",25.55523448
Malpaso,"(2024,6,10,0,0)","(2024,6,11,0,0)",25.55523448
Malpaso,"(2024,6,11,0,0)","(2024,6,12,0,0)",25.55523448
Malpaso,"(2024,6,12,0,0)","(2024,6,13,0,0)",25.55523448
Malpaso,"(2024,6,13,0,0)","(2024,6,14,0,0)",25.55523448
Malpaso,"(2024,6,14,0,0)","(2024,6,15,0,0)",25.55523448
Malpaso,"(2024,6,15,0,0)","(2024,6,16,0,0)",25.55523448
Malpaso,"(2024,6,16,0,0)","(2024,6,17,0,0)",25.55523448
Malpaso,"(2024,6,17,0,0)","(2024,6,18,0,0)",25.55523448
Malpaso,"(2024,6,18,0,0)","(2024,6,19,0,0)",25.55523448
Malpaso,"(2024,6,19,0,0)","(2024,6,20,0,0)",25.55523448
Malpaso,"(2024,6,20,0,0)","(2024,6,21,0,0)",25.55523448
Malpaso,"(2024,6,21,0,0)","(2024,6,22,0,0)",25.55523448
Malpaso,"(2024,6,22,0,0)","(2024,6,23,0,0)",25.55523448
Malpaso,"(2024,6,23,0,0)","(2024,6,24,0,0)",25.55523448
Malpaso,"(2024,6,24,0,0)","(2024,6,25,0,0)",25.55523448
Malpaso,"(2024,6,25,0,0)","(2024,6,26,0,0)",25.55523448
Malpaso,"(2024,6,26,0,0)","(2024,6,27,0,0)",25.55523448
Malpaso,"(2024,6,27,0,0)","(2024,6,28,0,0)",25.55523448
Malpaso,"(2024,6,28,0,0)","(2024,6,29,0,0)",25.55523448
Malpaso,"(2024,6,29,0,0)","(2024,6,30,0,0)",25.55523448
Malpaso,"(2024,6,30,0,0)","(2024,7,1,0,0)",25.55523448
Malpaso,"(2023,8,12,8,0)","(2023,8,13,0,0)",25.55523448
Malpaso,"(2023,8,13,0,0)","(2023,8,14,0,0)",25.55523448
Malpaso,"(2023,8,14,0,0)","(2023,8,15,0,0)",25.55523448
Malpaso,"(2023,8,15,0,0)","(2023,8,16,0,0)",25.55523448
Malpaso,"(2023,8,16,0,0)","(2023,8,17,0,0)",25.55523448
Malpaso,"(2023,8,17,0,0)","(2023,8,18,0,0)",25.55523448
Malpaso,"(2023,8,18,0,0)","(2023,8,19,0,0)",25.55523448
Malpaso,"(2023,8,19,0,0)","(2023,8,20,0,0)",25.55523448
Malpaso,"(2023,8,20,0,0)","(2023,8,21,0,0)",25.55523448
Malpaso,"(2023,8,21,0,0)","(2023,8,22,0,0)",25.55523448
Malpaso,"(2023,8,22,0,0)","(2023,8,23,0,0)",25.55523448
Malpaso,"(2023,8,23,0,0)","(2023,8,24,0,0)",25.55523448
Malpaso,"(2023,8,24,0,0)","(2023,8,25,0,0)",25.55523448
Malpaso,"(2023,8,25,0,0)","(2023,8,26,0,0)",25.55523448
Malpaso,"(2023,8,26,0,0)","(2023,8,27,0,0)",25.55523448
Malpaso,"(2023,8,27,0,0)","(2023,8,28,0,0)",25.55523448
Malpaso,"(2023,8,28,0,0)","(2023,8,29,0,0)",25.55523448
Malpaso,"(2023,8,29,0,0)","(2023,8,30,0,0)",25.55523448
Malpaso,"(2023,8,30,0,0)","(2023,8,31,0,0)",25.55523448
Malpaso,"(2023,8,31,0,0)","(2023,9,1,0,0)",25.55523448
Malpaso,"(2023,9,1,0,0)","(2023,9,2,0,0)",25.55523448
Malpaso,"(2023,9,2,0,0)","(2023,9,3,0,0)",25.55523448
Malpaso,"(2023,9,3,0,0)","(2023,9,4,0,0)",25.55523448
Malpaso,"(2023,9,4,0,0)","(2023,9,5,0,0)",25.55523448
Malpaso,"(2023,9,5,0,0)","(2023,9,6,0,0)",25.55523448
Malpaso,"(2023,9,6,0,0)","(2023,9,7,0,0)",25.55523448
Malpaso,"(2023,9,7,0,0)","(2023,9,8,0,0)",25.55523448
Malpaso,"(2023,9,8,0,0)","(2023,9,9,0,0)",25.55523448
Malpaso,"(2023,9,9,0,0)","(2023,9,10,0,0)",25.55523448
Malpaso,"(2023,9,10,0,0)","(2023,9,11,0,0)",25.55523448
Malpaso,"(2023,9,11,0,0)","(2023,9,12,0,0)",25.55523448
Malpaso,"(2023,9,12,0,0)","(2023,9,13,0,0)",25.55523448
Malpaso,"(2023,9,13,0,0)","(2023,9,14,0,0)",25.55523448
Malpaso,"(2023,9,14,0,0)","(2023,9,15,0,0)",25.55523448
Malpaso,"(2023,9,15,0,0)","(2023,9,16,0,0)",25.55523448
Malpaso,"(2023,9,16,0,0)","(2023,9,17,0,0)",25.55523448
Malpaso,"(2023,9,17,0,0)","(2023,9,18,0,0)",25.55523448
Malpaso,"(2023,9,18,0,0)","(2023,9,19,0,0)",25.55523448
Malpaso,"(2023,9,19,0,0)","(2023,9,20,0,0)",25.55523448
Malpaso,"(2023,9,20,0,0)","(2023,9,21,0,0)",25.55523448
Malpaso,"(2023,9,21,0,0)","(2023,9,22,0,0)",25.55523448
Malpaso,"(2023,9,22,0,0)","(2023,9,23,0,0)",25.55523448
Malpaso,"(2023,9,23,0,0)","(2023,9,24,0,0)",25.55523448
Malpaso,"(2023,9,24,0,0)","(2023,9,25,0,0)",25.55523448
Malpaso,"(2023,9,25,0,0)","(2023,9,26,0,0)",25.55523448
Malpaso,"(2023,9,26,0,0)","(2023,9,27,0,0)",25.55523448
Malpaso,"(2023,9,27,0,0)","(2023,9,28,0,0)",25.55523448
Malpaso,"(2023,9,28,0,0)","(2023,9,29,0,0)",25.55523448
Malpaso,"(2023,9,29,0,0)","(2023,9,30,0,0)",25.55523448
Malpaso,"(2023,9,30,0,0)","(2023,9,30,18,0)",25.55523448
Malpaso,"(2024,1,14,8,0)","(2024,1,14,16,0)",25.55523448
Malpaso,"(2024,6,22,8,0)","(2024,6,23,0,0)",25.55523448
Malpaso,"(2024,6,23,0,0)","(2024,6,24,0,0)",25.55523448
Malpaso,"(2024,6,24,0,0)","(2024,6,24,16,0)",25.55523448
Malpaso,"(2023,8,9,8,0)","(2023,8,10,0,0)",25.55523448
Malpaso,"(2023,8,10,0,0)","(2023,8,11,0,0)",25.55523448
Malpaso,"(2023,8,11,0,0)","(2023,8,11,18,0)",25.55523448
Malpaso,"(2024,1,17,8,0)","(2024,1,17,16,0)",25.55523448
Misapuquio,"(2023,12,5,7,0)","(2023,12,6,0,0)",49.74160207
Misapuquio,"(2023,12,6,0,0)","(2023,12,6,19,0)",49.74160207
Misapuquio,"(2023,12,7,7,0)","(2023,12,8,0,0)",49.74160207
Misapuquio,"(2023,12,8,0,0)","(2023,12,8,19,0)",49.74160207
Misapuquio,"(2023,12,9,7,0)","(2023,12,10,0,0)",49.74160207
Misapuquio,"(2023,12,10,0,0)","(2023,12,10,19,0)",49.74160207
Misapuquio,"(2023,12,11,7,0)","(2023,12,12,0,0)",49.74160207
Misapuquio,"(2023,12,12,0,0)","(2023,12,12,19,0)",49.74160207
Oroya,"(2023,10,1,7,0)","(2023,10,2,0,0)",100
Oroya,"(2023,10,2,0,0)","(2023,10,3,0,0)",100
Oroya,"(2023,10,3,0,0)","(2023,10,4,0,0)",100
Oroya,"(2023,10,4,0,0)","(2023,10,5,0,0)",100
Oroya,"(2023,10,5,0,0)","(2023,10,6,0,0)",100
Oroya,"(2023,10,6,0,0)","(2023,10,7,0,0)",100
Oroya,"(2023,10,7,0,0)","(2023,10,8,0,0)",100
Oroya,"(2023,10,8,0,0)","(2023,10,9,0,0)",100
Oroya,"(2023,10,9,0,0)","(2023,10,10,0,0)",100
Oroya,"(2023,10,10,0,0)","(2023,10,11,0,0)",100
Oroya,"(2023,10,10,8,0)","(2023,10,11,0,0)",100
Oroya,"(2023,10,10,8,0)","(2023,10,11,0,0)",100
Oroya,"(2023,10,11,0,0)","(2023,10,12,0,0)",100
Oroya,"(2023,10,11,0,0)","(2023,10,12,0,0)",100
Oroya,"(2023,10,11,0,0)","(2023,10,12,0,0)",100
Oroya,"(2023,10,12,0,0)","(2023,10,13,0,0)",100
Oroya,"(2023,10,12,0,0)","(2023,10,13,0,0)",100
Oroya,"(2023,10,12,0,0)","(2023,10,13,0,0)",100
Oroya,"(2023,10,13,0,0)","(2023,10,14,0,0)",100
Oroya,"(2023,10,13,0,0)","(2023,10,14,0,0)",100
Oroya,"(2023,10,13,0,0)","(2023,10,14,0,0)",100
Oroya,"(2023,10,14,0,0)","(2023,10,14,18,0)",100
Oroya,"(2023,10,14,0,0)","(2023,10,15,0,0)",100
Oroya,"(2023,10,14,0,0)","(2023,10,14,18,0)",100
Oroya,"(2023,10,15,0,0)","(2023,10,16,0,0)",100
Oroya,"(2023,10,16,0,0)","(2023,10,17,0,0)",100
Oroya,"(2023,10,17,0,0)","(2023,10,18,0,0)",100
Oroya,"(2023,10,18,0,0)","(2023,10,19,0,0)",100
Oroya,"(2023,10,19,0,0)","(2023,10,20,0,0)",100
