,item,codigo_seg,empresa,ubicacion,equipo,codigo,fecha_inic,fecha_fin,descripcion,mw_indispo,indispo,tipo_mantto,programacion
4455,4456,C000382023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-09 00:00:00,2024-02-10 00:00:00,MANTENIMIENTO MAYOR DE TURBINA,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4456,4457,C000382023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-10 00:00:00,2024-02-11 00:00:00,MANTENIMIENTO MAYOR DE TURBINA,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4457,4458,C000382023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-11 00:00:00,2024-02-12 00:00:00,MANTENIMIENTO MAYOR DE TURBINA,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4458,4459,C000382023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-12 00:00:00,2024-02-13 00:00:00,MANTENIMIENTO MAYOR DE TURBINA,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4459,4460,C000382023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-13 00:00:00,2024-02-14 00:00:00,MANTENIMIENTO MAYOR DE TURBINA,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4460,4461,C000382023053012242468A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-13 00:00:00,2024-02-14 00:00:00,PRUEBAS OPERATIVAS POR MANTENIMIENTO MAYOR,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4461,4462,C000382023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-14 00:00:00,2024-02-15 00:00:00,MANTENIMIENTO MAYOR DE TURBINA,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4462,4463,C000382023053012242468A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-14 00:00:00,2024-02-15 00:00:00,PRUEBAS OPERATIVAS POR MANTENIMIENTO MAYOR,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4463,4464,C000382023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-15 00:00:00,2024-02-16 00:00:00,MANTENIMIENTO MAYOR DE TURBINA,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4464,4465,C000382023053012242468A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-15 00:00:00,2024-02-16 00:00:00,PRUEBAS OPERATIVAS POR MANTENIMIENTO MAYOR,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4465,4466,C000382023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-16 00:00:00,2024-02-17 00:00:00,MANTENIMIENTO MAYOR DE TURBINA,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4466,4467,C000382023053012242468A,ENEL GENERACION PIURA S.A.,MALACAS,TG4,38,2024-02-16 00:00:00,2024-02-17 00:00:00,PRUEBAS OPERATIVAS POR MANTENIMIENTO MAYOR,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4525,4526,C169252023053012248442A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2023-09-03 08:00:00,2023-09-03 16:00:00,UNIDAD FUERA DE SERVICIO POR TRABAJOS EN EL TRANSFORMADOR T20-21 SE TALARA.,0.0,F/S,NO,OTROS
4526,4527,C169252023053012242477A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2023-12-02 00:00:00,2023-12-03 00:00:00,INSPECCIÓN Y MANTENIMIENTO DE EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4527,4528,C169252023053012242477A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2023-12-03 00:00:00,2023-12-04 00:00:00,INSPECCIÓN Y MANTENIMIENTO DE EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4528,4529,C169252023053012242477A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2023-12-04 00:00:00,2023-12-05 00:00:00,INSPECCIÓN Y MANTENIMIENTO DE EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4529,4530,C169252023053012242477A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2023-12-05 00:00:00,2023-12-06 00:00:00,INSPECCIÓN Y MANTENIMIENTO DE EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4530,4531,C169252023053012242477A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2023-12-06 00:00:00,2023-12-07 00:00:00,INSPECCIÓN Y MANTENIMIENTO DE EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4531,4532,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-01 00:00:00,2024-05-02 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4532,4533,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-02 00:00:00,2024-05-03 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4533,4534,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-03 00:00:00,2024-05-04 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4534,4535,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-04 00:00:00,2024-05-05 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4535,4536,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-05 00:00:00,2024-05-06 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4536,4537,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-06 00:00:00,2024-05-07 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4537,4538,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-07 00:00:00,2024-05-08 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4538,4539,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-08 00:00:00,2024-05-09 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4539,4540,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-09 00:00:00,2024-05-10 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4540,4541,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-10 00:00:00,2024-05-11 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4541,4542,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-11 00:00:00,2024-05-12 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4542,4543,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-12 00:00:00,2024-05-13 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4543,4544,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-13 00:00:00,2024-05-14 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4544,4545,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-14 00:00:00,2024-05-15 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4545,4546,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-15 00:00:00,2024-05-16 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4546,4547,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-16 00:00:00,2024-05-17 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4547,4548,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-17 00:00:00,2024-05-18 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4548,4549,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-18 00:00:00,2024-05-19 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4549,4550,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-19 00:00:00,2024-05-20 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4550,4551,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-20 00:00:00,2024-05-21 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4551,4552,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-21 00:00:00,2024-05-22 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4552,4553,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-22 00:00:00,2024-05-23 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4553,4554,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-23 00:00:00,2024-05-24 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4554,4555,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-24 00:00:00,2024-05-25 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4555,4556,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-25 00:00:00,2024-05-26 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4556,4557,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-26 00:00:00,2024-05-27 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4557,4558,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-27 00:00:00,2024-05-28 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4558,4559,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-28 00:00:00,2024-05-29 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4559,4560,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-29 00:00:00,2024-05-30 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4560,4561,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-30 00:00:00,2024-05-31 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4561,4562,C169252023053012246905A,ENEL GENERACION PIURA S.A.,MALACAS 1,TG6,16925,2024-05-31 00:00:00,2024-06-01 00:00:00,REEMPLAZO DE GEAR BOX + MANTENIMIENTO EQUIPOS BOP,50.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4562,4563,C135552023053012249227A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2023-09-16 00:00:00,2023-09-16 08:00:00,PRUEBA DE POTENCIA EFECTIVA (EPEYR),185.0,E/S,NO,PRUEBAS
4563,4564,C135552023053012242477A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2023-09-17 00:00:00,2023-09-18 00:00:00,INSPECCIÓN BOROSCÓPICA + MANTENIMIENTO SEMESTRAL DE BOP,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4564,4565,C135552023053012242477A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2023-09-18 00:00:00,2023-09-19 00:00:00,INSPECCIÓN BOROSCÓPICA + MANTENIMIENTO SEMESTRAL DE BOP,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4565,4566,C135552023053012242477A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2023-09-19 00:00:00,2023-09-20 00:00:00,INSPECCIÓN BOROSCÓPICA + MANTENIMIENTO SEMESTRAL DE BOP,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4566,4567,C135552023053012242477A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2023-09-20 00:00:00,2023-09-21 00:00:00,INSPECCIÓN BOROSCÓPICA + MANTENIMIENTO SEMESTRAL DE BOP,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4567,4568,C135552023053012242477A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2023-09-21 00:00:00,2023-09-22 00:00:00,INSPECCIÓN BOROSCÓPICA + MANTENIMIENTO SEMESTRAL DE BOP,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4568,4569,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-20 00:00:00,2024-02-21 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4569,4570,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-21 00:00:00,2024-02-22 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4570,4571,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-22 00:00:00,2024-02-23 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4571,4572,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-23 00:00:00,2024-02-24 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4572,4573,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-24 00:00:00,2024-02-25 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4573,4574,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-25 00:00:00,2024-02-26 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4574,4575,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-26 00:00:00,2024-02-27 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4575,4576,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-27 00:00:00,2024-02-28 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4576,4577,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-28 00:00:00,2024-02-29 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4577,4578,C135552023053012246905A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-02-29 00:00:00,2024-03-01 00:00:00,INSPECCIÓN DE COMBUSTORES 12.5 KEOH,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4578,4579,C135552023053012242468A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-04-28 00:00:00,2024-04-29 00:00:00,INSPECCIÓN SEMESTRAL DE BOP,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4579,4580,C135552023053012242468A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-04-29 00:00:00,2024-04-30 00:00:00,INSPECCIÓN SEMESTRAL DE BOP,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4580,4581,C135552023053012242468A,ENEL GENERACION PIURA S.A.,RESERVA FRIA DE GENERACION TALARA,TG5,13555,2024-04-30 00:00:00,2024-05-01 00:00:00,INSPECCIÓN SEMESTRAL DE BOP,185.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4670,4671,C115132023053012245243A,ENGIE,CHILCA 1,CENTRAL,11513,2024-01-14 00:00:00,2024-01-15 00:00:00,INDEPENDIZACION SISTEMA MEDICION CT CHILCA1 - CT CHILCA2,800.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4671,4672,C001972023053012245243A,ENGIE,CHILCA 1,TG1,197,2023-08-05 00:00:00,2023-08-05 12:00:00,LAVADO DE COMPRESOR OFF-LINE,170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4672,4673,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-12 00:00:00,2024-01-13 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4673,4674,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-13 00:00:00,2024-01-14 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4674,4675,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-14 00:00:00,2024-01-15 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4675,4676,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-15 00:00:00,2024-01-16 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4676,4677,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-16 00:00:00,2024-01-17 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4677,4678,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-17 00:00:00,2024-01-18 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4678,4679,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-18 00:00:00,2024-01-19 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4679,4680,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-19 00:00:00,2024-01-20 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4680,4681,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-20 00:00:00,2024-01-21 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4681,4682,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-21 00:00:00,2024-01-22 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4682,4683,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-22 00:00:00,2024-01-23 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4683,4684,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-23 00:00:00,2024-01-24 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4684,4685,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-24 00:00:00,2024-01-25 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4685,4686,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-25 00:00:00,2024-01-26 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4686,4687,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-26 00:00:00,2024-01-27 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4687,4688,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-27 00:00:00,2024-01-28 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4688,4689,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-28 00:00:00,2024-01-29 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4689,4690,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-29 00:00:00,2024-01-30 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4690,4691,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-30 00:00:00,2024-01-31 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4691,4692,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-01-31 00:00:00,2024-02-01 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4692,4693,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-01 00:00:00,2024-02-02 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4693,4694,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-02 00:00:00,2024-02-03 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4694,4695,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-03 00:00:00,2024-02-04 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4695,4696,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-04 00:00:00,2024-02-05 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4696,4697,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-05 00:00:00,2024-02-06 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4697,4698,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-06 00:00:00,2024-02-07 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4698,4699,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-07 00:00:00,2024-02-08 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4699,4700,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-08 00:00:00,2024-02-09 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4700,4701,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-09 00:00:00,2024-02-10 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4701,4702,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-10 00:00:00,2024-02-11 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4702,4703,C001972022113010046939A,ENGIE,CHILCA 1,TG1,197,2024-02-11 00:00:00,2024-02-12 00:00:00,INSPECCION DE 33000 EOH (HOT GAS PATH),170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4703,4704,C001982023053012247500A,ENGIE,CHILCA 1,TG2,198,2023-08-06 00:00:00,2023-08-06 12:00:00,LAVADO DE COMPRESOR OFF-LINE,170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4704,4705,C001982022113010041401A,ENGIE,CHILCA 1,TG2,198,2023-08-27 00:00:00,2023-08-27 12:00:00,LAVADO DE COMPRESOR OFF-LINE,170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4705,4706,C001982023053012242477A,ENGIE,CHILCA 1,TG2,198,2024-04-21 00:00:00,2024-04-22 00:00:00,INSPECCION DE 8333 EOH,170.0,F/S,NO,MANTENIMIENTO PREVENTIVO
